rate_1(k)
"1",0.956022944550669
"2",0.956022944550669
"3",0.956022944550669
"4",0.956022944550669
"5",0.956022944550669
"6",0.956022944550669
"7",0.956022944550669
"8",0.956022944550669
"9",0.956022944550669
"10",0.956022944550669
"11",0.956022944550669
"12",0.956022944550669
"13",0.956022944550669
"14",0.956022944550669
"15",0.956022944550669
"16",0.956022944550669
"17",0.956022944550669
"18",0.956022944550669
"19",0.956022944550669
"20",0.956022944550669
"21",0.956022944550669
"22",0.956022944550669
"23",0.956022944550669
"24",0.956022944550669
"25",0.956022944550669
"26",0.956022944550669
"27",0.956022944550669
"28",0.956022944550669
"29",0.956022944550669
"30",0.956022944550669
"31",0.956022944550669
"32",0.956022944550669
"33",0.956022944550669
"34",0.956022944550669
"35",0.956022944550669
"36",0.956022944550669
"37",0.956022944550669
"38",0.956022944550669
"39",0.956022944550669
"40",0.956022944550669
"41",0.956022944550669
"42",0.956022944550669
"43",0.956022944550669
"44",0.956022944550669
"45",0.956022944550669
"46",0.956022944550669
"47",0.956022944550669
"48",0.956022944550669
"49",0.956022944550669
"50",0.956022944550669
"51",0.956022944550669
"52",0.956022944550669
"53",0.956022944550669
"54",0.956022944550669
"55",0.956022944550669
"56",0.956022944550669
"57",0.956022944550669
"58",0.956022944550669
"59",0.956022944550669
"60",0.956022944550669
"61",0.956022944550669
"62",0.956022944550669
"63",0.956022944550669
"64",0.956022944550669
"65",0.956022944550669
"66",0.956022944550669
"67",0.956022944550669
"68",0.956022944550669
"69",0.956022944550669
"70",0.956022944550669
"71",0.956022944550669
"72",0.956022944550669
"73",0.956022944550669
"74",0.956022944550669
"75",0.956022944550669
"76",0.956022944550669
"77",0.956022944550669
"78",0.956022944550669
"79",0.956022944550669
"80",0.956022944550669
"81",0.956022944550669
"82",0.956022944550669
"83",0.956022944550669
"84",0.956022944550669
"85",0.956022944550669
"86",0.956022944550669
"87",0.956022944550669
"88",0.956022944550669
"89",0.956022944550669
"90",0.956022944550669
"91",0.956022944550669
"92",0.956022944550669
"93",0.956022944550669
"94",0.956022944550669
"95",0.956022944550669
"96",0.956022944550669
"97",0.956022944550669
"98",0.956022944550669
"99",0.956022944550669
"100",0.956022944550669
"101",0.956022944550669
"102",0.956022944550669
"103",0.956022944550669
"104",0.956022944550669
"105",0.956022944550669
"106",0.956022944550669
"107",0.956022944550669
"108",0.956022944550669
"109",0.956022944550669
"110",0.956022944550669
"111",0.956022944550669
"112",0.956022944550669
"113",0.956022944550669
"114",0.956022944550669
"115",0.956022944550669
"116",0.956022944550669
"117",0.956022944550669
"118",0.956022944550669
"119",0.956022944550669
"120",0.956022944550669
"121",0.956022944550669
"122",0.956022944550669
"123",0.956022944550669
"124",0.956022944550669
"125",0.956022944550669
"126",0.956022944550669
"127",0.956022944550669
"128",0.956022944550669
"129",0.956022944550669
"130",0.956022944550669
"131",0.956022944550669
"132",0.956022944550669
"133",0.956022944550669
"134",0.956022944550669
"135",0.956022944550669
"136",0.956022944550669
"137",0.956022944550669
"138",0.956022944550669
"139",0.956022944550669
